"","Gene","Cluster","Max_Weight","Rank"
"SPRY46","SPRY4",5,3.21633998434714,10
"AMZ26","AMZ2",4,2.36319541107358,10
"SP26","SP2",6,2.2157732946616,10
"RASSF56","RASSF5",10,4.25772434371192,10
"CNPY46","CNPY4",2,3.0958403490852,10
"AC008771.16","AC008771.1",3,2.80685941183759,10
"LINGO16","LINGO1",5,3.07479039013145,10
"KIAA1324L6","KIAA1324L",4,2.69950409509273,10
"TMPRSS26","TMPRSS2",1,4.07011748628046,10
"LINC002946","LINC00294",9,2.46536132512444,10
"ARHGAP11A6","ARHGAP11A",10,2.75987575635224,10
"AC027290.36","AC027290.3",7,3.69483396135542,10
"ATP6AP16","ATP6AP1",4,2.84740181682963,10
"UBE2QL16","UBE2QL1",4,2.90285347932597,10
"TRAF46","TRAF4",1,3.73534363247845,10
"TRABD2B6","TRABD2B",9,2.91499863453056,10
"TEX96","TEX9",10,2.78410740182917,10
"ST6GALNAC36","ST6GALNAC3",7,3.08439735524414,10
"PCDHB96","PCDHB9",7,3.20280308438771,10
"NFASC6","NFASC",1,3.18103454068085,10
"ADRA2A6","ADRA2A",9,3.92101083275659,10
"EDEM16","EDEM1",10,3.40160840120883,10
"CKAP26","CKAP2",10,3.29594480509349,10
"SATB1-AS16","SATB1-AS1",10,3.41831645542461,10
"MYD886","MYD88",8,3.58471878926117,10
"SMYD36","SMYD3",4,2.88232084245374,10
"RAB40C6","RAB40C",6,2.44397300769278,10
"SLC38A116","SLC38A11",7,2.94444106879849,10
"AC016957.26","AC016957.2",10,3.33824035354105,10
"STEAP46","STEAP4",9,3.68266357593765,10
"NOP56P36","NOP56P3",5,3.30892076127326,10
"TMTC26","TMTC2",2,2.7713746234138,10
"P4HTM6","P4HTM",2,2.82083991294131,10
"TINF26","TINF2",4,2.80142219990613,10
"SCARA36","SCARA3",9,2.63524677312585,10
"SOX56","SOX5",7,3.88456832955443,10
"PTPRU6","PTPRU",4,3.05563395718939,10
"SH3BP16","SH3BP1",10,3.63022686017658,10
"HEATR5A6","HEATR5A",1,2.3390330520562,10
"AC091563.16","AC091563.1",9,3.09047216015135,10
"VWA5A6","VWA5A",6,3.09938705439203,10
"INTS96","INTS9",10,2.35368239703615,10
"AFAP1L26","AFAP1L2",2,3.4217996447056,10
"HSF46","HSF4",6,2.28791665306864,10
"SNORA126","SNORA12",9,2.6323133916186,10
"AC098650.16","AC098650.1",2,3.14554111789324,10
"MAPK106","MAPK10",7,3.36854572375733,10
"RNU4-26","RNU4-2",10,3.36861728649284,10
"AL353622.16","AL353622.1",10,3.41815493091746,10
"DONSON6","DONSON",1,2.52533025162702,10
"ETV16","ETV1",2,3.76913874209362,10
"B3GNT56","B3GNT5",5,3.09900439630387,10
"GTSE16","GTSE1",5,3.40450525535747,10
"H2AX6","H2AX",5,2.67714429117937,10
"TINAGL16","TINAGL1",7,3.05264507417812,10
"MIR193BHG6","MIR193BHG",7,3.36031779023039,10
"CASP66","CASP6",1,2.34145827063977,10
"GAR16","GAR1",8,2.95734127376952,10
"CHKA6","CHKA",1,2.72106409732686,10
"MPC26","MPC2",3,3.33261648333598,10
"GPRIN36","GPRIN3",10,3.69076853322065,10
"METTL46","METTL4",10,3.05750333893541,10
"ADAMTS66","ADAMTS6",4,3.41697520684819,10
"FBXW46","FBXW4",2,2.52011458622003,10
"ATOH86","ATOH8",2,2.88029011062129,10
"FAM174A6","FAM174A",2,2.7835398314182,10
"TP53TG16","TP53TG1",3,2.67964835289222,10
"SLC43A26","SLC43A2",8,2.78328685739826,10
"DNAAF26","DNAAF2",4,2.38971100056385,10
"TMEM546","TMEM54",4,2.7934050066537,10
"LANCL16","LANCL1",2,3.12264665621393,10
"SLC9A3R16","SLC9A3R1",3,3.16092098140869,10
"TDO26","TDO2",10,3.06483996633932,10
"MCM56","MCM5",10,3.15482735398517,10
"DHX586","DHX58",10,2.66268833069098,10
"BACH26","BACH2",9,2.92477704262668,10
"AVIL6","AVIL",7,2.8924095024432,10
"FBXL126","FBXL12",2,2.55236079561388,10
"DPY19L16","DPY19L1",4,3.78972508458658,10
"RBM76","RBM7",6,2.53435858074036,10
"TCTN26","TCTN2",6,2.83840913065084,10
"BST26","BST2",10,2.71184232588258,10
"HS3ST3B16","HS3ST3B1",10,2.95911427609695,10
"DNAH146","DNAH14",5,2.96912974059268,10
"ALS2CL6","ALS2CL",7,3.17674055024303,10
"WHRN6","WHRN",1,2.644548717623,10
"AC020978.96","AC020978.9",7,2.76524008830631,10
"SMIM276","SMIM27",4,2.44900224838135,10
"FAIM26","FAIM2",2,3.5645722267368,10
"MTLN6","MTLN",6,2.84637473977587,10
"GFPT26","GFPT2",8,4.2893744624766,10
"GTF2IRD26","GTF2IRD2",6,2.92355265791855,10
"NR5A26","NR5A2",7,3.24154603678951,10
"LAIR26","LAIR2",5,2.88281347619864,10
"TSPOAP16","TSPOAP1",1,2.77092110478209,10
"KIFC36","KIFC3",4,3.74020782531717,10
"RASGRF26","RASGRF2",4,3.37415341730258,10
"PTPRO6","PTPRO",4,2.6670312483212,10
"PDE4DIP6","PDE4DIP",2,3.25193463781859,10
"LPAR56","LPAR5",10,3.45788457489512,10
"PTGR26","PTGR2",3,2.30743903174067,10
"WNT10A6","WNT10A",10,4.2851342141785,10
"SMPD36","SMPD3",10,4.08176691978856,10
"AL355488.16","AL355488.1",10,2.68146168288282,10
"RBM12B6","RBM12B",9,3.34390102478351,10
"BLCAP6","BLCAP",2,2.90728621037611,10
"TRAF26","TRAF2",10,3.41986110842711,10
"SH3PXD2B6","SH3PXD2B",7,2.87270599197461,10
"AC027097.16","AC027097.1",10,3.52952500448031,10
"APOBR6","APOBR",8,2.83219767717173,10
"SLC25A406","SLC25A40",6,2.53969116474404,10
"FAM155A6","FAM155A",7,2.92716225517084,10
"GALNT186","GALNT18",4,2.5043517482144,10
"ADHFE16","ADHFE1",10,2.29411210884681,10
"OSCAR6","OSCAR",8,2.77714661489835,10
"PRKAR2B6","PRKAR2B",6,3.07333816040593,10
"CROT6","CROT",2,2.62125102969647,10
"PDE3A6","PDE3A",4,3.09703833044798,10
"RCAN26","RCAN2",7,3.23307504262411,10
"QPCT6","QPCT",2,2.6951422694811,10
"RIDA6","RIDA",5,2.75150309210832,10
"CXCL166","CXCL16",4,3.09716113380596,10
"FLT36","FLT3",10,4.02959399905872,10
"BRMS16","BRMS1",6,2.28134529962215,10
"PIF16","PIF1",5,3.39843117278476,10
"CD40LG6","CD40LG",10,3.71840298397195,10
"PPM1M6","PPM1M",4,2.78094836830267,10
"ADCY46","ADCY4",7,4.0667443065398,10
"ACTR3B6","ACTR3B",1,2.98417764618518,10
"SYNPO6","SYNPO",7,3.05807923759642,10
"RELT6","RELT",10,3.10884951063388,10
"CROCC6","CROCC",2,2.85593097905136,10
"SYT126","SYT12",1,3.48911846504892,10
"MS4A4A6","MS4A4A",9,3.19860831773154,10
"FANCF6","FANCF",10,2.87655362462324,10
"FLNC6","FLNC",7,3.53319956606397,10
"POC1B-AS16","POC1B-AS1",10,2.76984438688974,10
"PLCG26","PLCG2",10,4.09010724892256,10
"TACR16","TACR1",7,3.20030757128805,10
"LINC011386","LINC01138",10,3.29280736984,10
"LNX26","LNX2",1,2.80373081765139,10
"AC010997.66","AC010997.6",9,3.57592399149474,10
"ERCC36","ERCC3",2,3.0254229393691,10
"GSTO26","GSTO2",1,3.810534844451,10
"STMN36","STMN3",2,3.09714935272315,10
"WDR196","WDR19",7,2.58223150860327,10
"GADD45B6","GADD45B",7,3.08827475138252,10
"OSBPL56","OSBPL5",6,2.64687301123337,10
"WASF36","WASF3",9,2.96107710113688,10
"LAMA16","LAMA1",5,3.14968576635939,10
"HOXB66","HOXB6",9,2.78620040875008,10
"TBX16","TBX1",7,2.91484069119499,10
"PLCXD36","PLCXD3",7,3.42693349197311,10
"DHRS17","DHRS1",4,2.67851402631383,10
"MBNL36","MBNL3",10,3.5485977381314,10
"AC024075.26","AC024075.2",6,2.80461106670296,10
"FAM83F6","FAM83F",1,3.2238567318148,10
"TBX56","TBX5",9,2.68685691511293,10
"UCKL16","UCKL1",1,2.60633321011211,10
"AP001496.46","AP001496.4",7,3.91982533486999,10
"MXRA76","MXRA7",7,3.32083739310996,10
"CAPN126","CAPN12",10,2.77926264884386,10
"HAS36","HAS3",1,2.85192506617932,10
"GLIPR1L26","GLIPR1L2",7,3.09657619444327,10
"ADAMTSL26","ADAMTSL2",4,3.95627692320281,10
"CERCAM6","CERCAM",4,4.09096689267932,10
"FAM118A6","FAM118A",7,2.40276936569215,10
"KIF116","KIF11",10,3.09892725674237,10
"IBSP6","IBSP",4,3.68518669302055,10
"LRP36","LRP3",7,2.91508462097021,10
"LINC006496","LINC00649",10,4.02973171673293,10
"PYROXD16","PYROXD1",10,2.57677976768132,10
"CYTL16","CYTL1",7,2.56448982880255,10
"KIAA15226","KIAA1522",1,3.1906007099137,10
"AC015883.16","AC015883.1",10,3.0322312252075,10
"PRR146","PRR14",10,2.74032329084911,10
"WIZ6","WIZ",6,3.04567192293014,10
"PBX46","PBX4",10,3.69732318191626,10
"SLC16A46","SLC16A4",2,2.87504869918708,10
"SMAD66","SMAD6",6,2.70085908036735,10
"IL15RA6","IL15RA",6,3.67355905429547,10
"TMEM200C6","TMEM200C",7,3.23497760730907,10
"DCLK26","DCLK2",4,3.02749357213354,10
"SH2D3A6","SH2D3A",1,3.0776487866164,10
"MRPS106","MRPS10",2,2.28690508908149,10
"CIP2A6","CIP2A",10,3.21490598144467,10
"LANCL26","LANCL2",7,2.68132583241652,10
"ERMAP6","ERMAP",4,2.88106335777501,10
"INTU6","INTU",7,3.01108732669823,10
"SNN6","SNN",8,2.65658260688551,10
"PXMP46","PXMP4",3,3.50388529396356,10
"PAGR16","PAGR1",9,3.06563087315891,10
"GJA46","GJA4",6,2.8329408047188,10
"NDUFAF46","NDUFAF4",8,3.30072688140458,10
"AL139113.16","AL139113.1",7,2.45008203178675,10
"TSPAN26","TSPAN2",4,3.91612614208433,10
"ICAM26","ICAM2",6,3.36683073138405,10
"HOXC96","HOXC9",9,3.01081921939836,10
"IFITM26","IFITM2",6,3.13541619397847,10
"YRDC6","YRDC",8,2.57819715944662,10
"PTPRJ6","PTPRJ",10,3.07030139377315,10
"IL1R26","IL1R2",8,3.02549354830561,10
"RPL39L6","RPL39L",5,3.03934739650189,10
"LINC002716","LINC00271",7,3.32253399814874,10
"AC021078.16","AC021078.1",7,3.12699356299792,10
"RPS20P226","RPS20P22",7,3.24885548088389,10
"MET6","MET",1,2.53707153095844,10
"LINC007026","LINC00702",4,2.96662896095265,10
"PRTFDC16","PRTFDC1",2,3.09481229050768,10
"FN3KRP6","FN3KRP",2,2.2573856143845,10
"ARL6IP66","ARL6IP6",2,2.80657212895821,10
"AC093297.26","AC093297.2",9,2.59473971560078,10
"SLC44A46","SLC44A4",3,2.8305371383851,10
"LZTFL16","LZTFL1",2,2.60915866966926,10
"COMMD16","COMMD1",6,2.87128810062545,10
"BMP26","BMP2",7,3.55374178790453,10
"RHOBTB16","RHOBTB1",7,3.30314810380944,10
"UBA76","UBA7",10,2.89826859697544,10
"CPOX6","CPOX",4,2.68466578951597,10
"RTKN7","RTKN",1,3.0844415586089,10
"LIG16","LIG1",10,3.24369356571567,10
"FAM214B6","FAM214B",4,2.90079046882619,10
"ZNF7276","ZNF727",2,3.24477168911199,10
"SSBP26","SSBP2",7,3.18847430670998,10
"AIFM16","AIFM1",10,2.58261682396635,10
"ZNF2516","ZNF251",7,2.50656107288059,10
"LINC010046","LINC01004",2,2.97054207157261,10
"CACNB36","CACNB3",7,2.80672634530161,10
"TMEM2736","TMEM273",9,2.63498438928605,10
"AL109976.16","AL109976.1",7,3.5884561889844,10
"FADD6","FADD",4,2.93326653918416,10
"RPS136","RPS13",2,3.29941277514861,10
"FAM227A6","FAM227A",5,2.74179292973703,10
"ITGAM6","ITGAM",8,3.36658911640051,10
"KIFC26","KIFC2",7,2.95065472732505,10
"NUGGC6","NUGGC",10,3.51228350580203,10
"MZT16","MZT1",4,2.56802516302721,10
"SBK16","SBK1",10,3.31763629480699,10
"PRAME6","PRAME",5,3.28012911235413,10
"AC012236.16","AC012236.1",10,3.66110589082374,10
"WRAP736","WRAP73",2,2.72276905387631,10
"INTS6L6","INTS6L",10,3.05104699780673,10
"TXLNB6","TXLNB",7,2.51223894296573,10
"NPC16","NPC1",4,2.77335129954536,10
"COX176","COX17",8,2.80822751345209,10
"MGAT36","MGAT3",6,2.74188348486113,10
"HAUS16","HAUS1",8,2.42506939625737,10
"HOXA-AS26","HOXA-AS2",9,3.40149704888944,10
"ABCD46","ABCD4",9,2.52447761580071,10
"ZNF5506","ZNF550",10,2.80823654625149,10
"PLD46","PLD4",10,3.77718828075518,10
"PSMD106","PSMD10",6,2.68265544089793,10
"AC016831.46","AC016831.4",10,2.95895131002491,10
"ROR26","ROR2",7,2.94587527986584,10
"SPRED26","SPRED2",2,3.60934279079285,10
"ARMC96","ARMC9",4,2.94050895377726,10
"ALDH1L26","ALDH1L2",4,3.23111935360955,10
"MAD2L1BP6","MAD2L1BP",6,2.50748905703131,10
"NRBP26","NRBP2",7,2.74090189007574,10
"DNAJB46","DNAJB4",7,2.77516054271454,10
"IGFN16","IGFN1",9,3.25575735406359,10
"ORC66","ORC6",10,3.04028403644533,10
"REC86","REC8",10,2.79240278064226,10
"NOL116","NOL11",2,2.45470971432802,10
"CLEC7A6","CLEC7A",8,2.92636012359878,10
"TEX306","TEX30",6,2.73293978479989,10
"ZNF5136","ZNF513",8,2.77488364309735,10
"CUTC6","CUTC",4,2.72508955022399,10
"ARNTL7","ARNTL",8,2.56784054427179,10
"GPD1L6","GPD1L",6,2.73662113615926,10
"CDKN1C6","CDKN1C",7,3.39973425531898,10
"ABCB106","ABCB10",6,2.60132332833849,10
"TSPAN66","TSPAN6",2,2.64783947016778,10
"ZBTB7C6","ZBTB7C",3,2.80049850678345,10
"RPL23AP326","RPL23AP32",7,3.18782633522695,10
"ZDHHC126","ZDHHC12",4,2.57059713344855,10
"SNRNP256","SNRNP25",10,2.46117121090314,10
"IL18R16","IL18R1",10,3.20878388546176,10
"PROSER16","PROSER1",4,2.25092848934172,10
"TRIM696","TRIM69",10,2.85624356648445,10
"ATP10A6","ATP10A",4,3.20407940953555,10
"QSOX26","QSOX2",10,2.48921222245226,10
"RUVBL16","RUVBL1",4,2.43786373827393,10
"PIK3R36","PIK3R3",7,2.39804346792739,10
"SND1-IT16","SND1-IT1",10,2.8060790843845,10
"CCNF6","CCNF",3,2.76266050800309,10
"FKBP56","FKBP5",3,4.31156520548174,10
"TNFRSF10D6","TNFRSF10D",8,2.94740832578161,10
"TMEM86A6","TMEM86A",4,2.70014386815417,10
"LRR16","LRR1",8,2.43391984116096,10
"BCL2L126","BCL2L12",4,2.50358152599789,10
"PREX26","PREX2",7,3.95992203466475,10
"CD1096","CD109",4,3.56898435155794,10
"ANKRD33B6","ANKRD33B",9,3.26553210560737,10
"HMCN16","HMCN1",7,3.77163345252395,10
"NSUN5P16","NSUN5P1",1,2.59333585340081,10
"CNTN36","CNTN3",5,3.05645310235807,10
"FAM53B6","FAM53B",10,3.47054428182326,10
"LINC005116","LINC00511",7,3.47529380793025,10
"CTPS16","CTPS1",10,2.42735136596572,10
"NDUFAF16","NDUFAF1",6,2.29992328355303,10
"AL162595.16","AL162595.1",7,3.27453882279099,10
"PPP1R13B6","PPP1R13B",6,2.97741536979287,10
"PPP2R5A6","PPP2R5A",6,3.20623177859248,10
"AC135050.66","AC135050.6",2,2.93888333796383,10
"TMEM106A6","TMEM106A",5,2.8034773973094,10
"TEAD36","TEAD3",7,2.85318530407126,10
"DHRS126","DHRS12",2,2.67653502608637,10
"TMEM200B6","TMEM200B",2,3.12373967118033,10
"CTSF6","CTSF",9,2.99671031982074,10
"TRDN6","TRDN",9,3.92823995078525,10
"DNASE1L36","DNASE1L3",10,3.15792871984866,10
"LINC011166","LINC01116",7,2.85606532368419,10
"BBC36","BBC3",4,2.6009460901103,10
"DYNC2LI16","DYNC2LI1",2,2.90131803861114,10
"BCAR36","BCAR3",4,2.33360162066532,10
"HOMER16","HOMER1",5,3.01459850297359,10
"FRAT26","FRAT2",8,2.59302092522159,10
"ARAP36","ARAP3",7,3.37955106950958,10
"PEX136","PEX13",1,2.6892717462424,10
"BCAS16","BCAS1",9,2.70121559897853,10
"ZNF4416","ZNF441",9,3.12542785660814,10
"RASSF76","RASSF7",1,2.77387882573596,10
"B3GAT36","B3GAT3",10,2.34664742276762,10
"TENT4A6","TENT4A",2,2.33738987641994,10
"ITIH56","ITIH5",7,3.49493961692716,10
"ZNF1896","ZNF189",6,2.63741198476373,10
"UST6","UST",7,2.73000738100614,10
"TAP16","TAP1",10,3.71962543654575,10
"GEMIN86","GEMIN8",6,2.48374653012974,10
"FDX16","FDX1",8,2.37430070059583,10
"GAS2L36","GAS2L3",4,2.7382067566703,10
"PUS76","PUS7",5,2.53670255997441,10
"SMIM136","SMIM13",4,2.36630896201044,10
"CABLES16","CABLES1",5,2.68941948404437,10
"ZBTB146","ZBTB14",2,2.98013446421543,10
"KDR6","KDR",6,3.19200544584186,10
"ARHGEF56","ARHGEF5",1,3.46834516637992,10
"PRKD26","PRKD2",10,3.11241887032571,10
"FAIM7","FAIM",2,2.43982236228116,10
"SLCO4A16","SLCO4A1",8,2.75985651648202,10
"STARD46","STARD4",10,2.67601967938399,10
"MED316","MED31",2,2.76664087759025,10
"CCDC1686","CCDC168",7,3.50096694371905,10
"MYCT16","MYCT1",7,3.23378411042282,10
"FUCA26","FUCA2",6,2.8593985424759,10
"WDR456","WDR45",1,2.36830402682558,10
"TRIB16","TRIB1",8,2.79446476488558,10
"SIDT16","SIDT1",10,3.75119097525638,10
"NAA106","NAA10",3,2.50329095555586,10
"TBPL16","TBPL1",2,2.4672873000945,10
"OCRL6","OCRL",2,2.49018229553845,10
"CRACR2A6","CRACR2A",10,2.81526978974002,10
"MSC6","MSC",4,2.94766128200746,10
"NOP166","NOP16",8,3.93059620987422,10
"INTS136","INTS13",10,2.2405222601175,10
"NACC26","NACC2",9,2.81214201041205,10
"SCML16","SCML1",8,2.57999706573042,10
"TLCD56","TLCD5",7,2.63643796048771,10
"PLGRKT6","PLGRKT",4,2.65199322741603,10
"SLC30A66","SLC30A6",6,2.60819678377863,10
"ATP8A16","ATP8A1",10,4.05041782398248,10
"PLCL16","PLCL1",9,2.81428402767583,10
"AL158206.16","AL158206.1",9,2.73911727656419,10
"AC090559.26","AC090559.2",10,3.1534541684045,10
"MYO1F6","MYO1F",10,3.29249107314728,10
"OSM6","OSM",8,4.54837815061774,10
"FAM229B6","FAM229B",7,2.56751619872732,10
"MAP3K126","MAP3K12",7,3.76496301060582,10
"MSC-AS16","MSC-AS1",4,3.06104061874461,10
"MAGOHB6","MAGOHB",2,2.50344632536276,10
"ZNF3346","ZNF334",7,2.93740864360806,10
"SEMA3B6","SEMA3B",7,3.0814241875769,10
"MAP3K146","MAP3K14",8,2.85699437511268,10
"DPH26","DPH2",6,2.37659806742191,10
"ALDH18A16","ALDH18A1",5,2.74412362457866,10
"MTFR16","MTFR1",4,2.66954336313662,10
"GRPEL26","GRPEL2",10,2.64991247587743,10
"OXNAD16","OXNAD1",10,3.83318913866412,10
"SETD66","SETD6",2,2.31839388494395,10
"MED96","MED9",2,2.89857155209253,10
"DISC16","DISC1",7,2.68208100225865,10
"MRPS96","MRPS9",6,2.55987873251238,10
"MTURN6","MTURN",9,2.93952364964482,10
"XPO56","XPO5",8,2.70144415654011,10
"SLC29A16","SLC29A1",4,3.07476603734545,10
"PFKP6","PFKP",8,2.38367690347816,10
"BDH16","BDH1",3,2.80061265144172,10
"POLRMT6","POLRMT",10,2.38120475842074,10
"DIPK1B6","DIPK1B",7,3.0482570929811,10
"HSBP1L16","HSBP1L1",1,2.51875177835406,10
"FZD66","FZD6",4,2.86970270341636,10
"SGMS26","SGMS2",4,3.18506155291876,10
"GLA6","GLA",8,2.47147222209185,10
"COMMD86","COMMD8",10,3.10209582024257,10
"CEP1266","CEP126",7,3.91514305194895,10
"RNF1386","RNF138",10,2.41426802330185,10
"AC005906.26","AC005906.2",7,3.62985925675738,10
"TP53INP26","TP53INP2",6,2.50054415792059,10
"TRMT2B6","TRMT2B",10,2.82785845701253,10
"SIX56","SIX5",2,3.13034400881322,10
"FAM110B6","FAM110B",2,2.85050906110104,10
"GNPNAT16","GNPNAT1",3,2.49526005924272,10
"IRS16","IRS1",2,3.04594641544134,10
"NRGN6","NRGN",5,3.14107246929211,10
"MAP3K7CL6","MAP3K7CL",4,2.89011683261162,10
"RHEX6","RHEX",2,2.74542007426988,10
"NETO26","NETO2",5,2.65462123978565,10
"PLEKHF16","PLEKHF1",4,2.66880871033253,10
"SPAG166","SPAG16",6,2.64714143459248,10
"FAM199X6","FAM199X",4,2.55190470042223,10
"LRP126","LRP12",5,3.19012727349866,10
"ECT26","ECT2",4,2.68440183948883,10
"AP000915.26","AP000915.2",7,3.133927302606,10
"ACP56","ACP5",10,3.00724418354196,10
"GRAMD46","GRAMD4",4,2.69942754643638,10
"FAP6","FAP",4,4.4685446390429,10
"LINC013596","LINC01359",7,2.75025045223634,10
"CGN6","CGN",1,4.20992033408446,10
"MAATS16","MAATS1",9,2.95584649005319,10
"PPFIA26","PPFIA2",9,3.25038952131381,10
"ZSCAN256","ZSCAN25",10,2.58973436568765,10
"AC026124.16","AC026124.1",7,2.77786377021854,10
"SLC50A16","SLC50A1",3,2.58811916548949,10
"ANGPT16","ANGPT1",9,3.16663092848353,10
"PGS16","PGS1",8,2.7163157068696,10
"SLC25A456","SLC25A45",10,3.03919527381983,10
"ADAM236","ADAM23",9,2.6800925043921,10
"AMOT6","AMOT",7,2.59472420814424,10
"IFRD26","IFRD2",8,2.66204930855739,10
"AC008105.36","AC008105.3",10,4.0315611046886,10
"PITPNM36","PITPNM3",2,3.16880785777465,10
"GAS6-AS16","GAS6-AS1",10,3.68678434431053,10
"DGKA6","DGKA",10,4.25262144030386,10
"PPP1R16A6","PPP1R16A",1,3.58887690133872,10
"DYNC1I16","DYNC1I1",7,3.56160936128452,10
"SAMD126","SAMD12",10,2.84359841202308,10
"NSMAF6","NSMAF",8,2.69025185557924,10
"AL021368.26","AL021368.2",2,2.76434747051631,10
"TACC26","TACC2",3,2.88790105553417,10
"MT-ND66","MT-ND6",9,3.38256313095068,10
"HCP56","HCP5",10,4.35965531125121,10
"SEMA3E6","SEMA3E",9,3.05573772261645,10
"FAM111B6","FAM111B",10,3.09746821368687,10
"GULP16","GULP1",7,3.54352649579672,10
"GPSM36","GPSM3",10,4.58253456830509,10
"INPP5E6","INPP5E",2,2.79878215026135,10
"LDHA6","LDHA",8,3.42807709969005,10
"ARHGAP206","ARHGAP20",7,2.7987958090803,10
"RAB156","RAB15",5,2.96142907891068,10
"AL021707.66","AL021707.6",10,3.17311421022532,10
"CTDP16","CTDP1",8,2.48864474108574,10
"FAM189B6","FAM189B",6,2.59500142415873,10
"TAL16","TAL1",7,3.51219961579745,10
"TNIP26","TNIP2",8,2.92521777109511,10
"CCDC156","CCDC15",3,3.17103619916829,10
"NCAM26","NCAM2",2,2.98713279695816,10
"AP4S16","AP4S1",7,3.67972292301537,10
"SLC31A16","SLC31A1",4,2.52426715663647,10
"NINJ16","NINJ1",6,2.93266716752455,10
"DRAIC6","DRAIC",3,3.45397204984602,10
"SNAI26","SNAI2",2,3.29854860319361,10
"HID16","HID1",6,2.78604956710974,10
"SHISAL2A6","SHISAL2A",10,4.40142111536199,10
"PPIH6","PPIH",2,2.6451753492581,10
"PRR116","PRR11",7,2.80332279510346,10
"KLC46","KLC4",10,2.40344966678823,10
"MIPOL16","MIPOL1",7,2.82476374459206,10
"STARD86","STARD8",7,2.84727428874931,10
"TRIM56","TRIM5",2,2.86142171636678,10
"PGAM56","PGAM5",8,2.87679241350093,10
"RGS146","RGS14",10,3.46276524334557,10
"DCTN1-AS16","DCTN1-AS1",7,3.88503521057901,10
"GPRC5C6","GPRC5C",3,2.70453041942181,10
"NXPH36","NXPH3",2,3.03317519954534,10
"TSNAX6","TSNAX",2,2.38335457973514,10
"RAB3IL16","RAB3IL1",7,3.00780412180194,10
"DKK36","DKK3",4,3.88643274935834,10
"UNC13B6","UNC13B",2,2.74752915184221,10
"CADM46","CADM4",1,2.96663261103176,10
"DBNDD16","DBNDD1",3,3.0903685822368,10
"CDCA7L6","CDCA7L",10,3.179720605939,10
"BEX26","BEX2",1,3.36599011663523,10
"AC006504.76","AC006504.7",10,3.11946453863927,10
"CYP4F36","CYP4F3",7,4.08053618645418,10
"SPAG56","SPAG5",5,3.34215913403806,10
"FCHSD16","FCHSD1",10,2.84934063435912,10
"PLAGL16","PLAGL1",7,3.44039208409429,10
"AC116667.16","AC116667.1",4,3.21843535962674,10
"ROBO36","ROBO3",4,2.74701323540581,10
"FGD26","FGD2",10,4.14324470964248,10
"ZNF7116","ZNF711",2,3.42339422475891,10
"AC124852.16","AC124852.1",9,2.91909767072129,10
"ITGA86","ITGA8",7,2.70709074018463,10
"TBC1D22B6","TBC1D22B",10,2.40896043874733,10
"CDC42-IT16","CDC42-IT1",7,2.79248448909535,10
"LUZP26","LUZP2",2,2.60154486341118,10
"UBA26","UBA2",6,2.89554512266648,10
"CASZ16","CASZ1",1,3.81204953520031,10
"CSRNP36","CSRNP3",7,3.59764215801958,10
"MNDA6","MNDA",8,3.70203320753134,10
"PHLDA16","PHLDA1",8,3.13680224264928,10
"MTERF36","MTERF3",6,2.31804468584342,10
"TDP16","TDP1",10,2.858957180856,10
"KDM1B6","KDM1B",10,2.55528770026365,10
"HSD17B66","HSD17B6",4,4.22541481613076,10
"AUH6","AUH",6,2.58021983215225,10
"FAT36","FAT3",7,3.06947078100975,10
"PFKM6","PFKM",2,3.01341410486459,10
"KALRN6","KALRN",7,3.49617021972173,10
"LINC003246","LINC00324",10,2.82108828008224,10
"CALHM56","CALHM5",4,3.2195664586,10
"P2RX16","P2RX1",10,3.06434373454305,10
"FBXL226","FBXL22",5,2.67722441641958,10
"TBL26","TBL2",6,2.42698591629782,10
"RASIP16","RASIP1",7,4.00423352902908,10
"KRT106","KRT10",4,2.97086461684778,10
"CHST36","CHST3",4,2.59430445923619,10
"Z95114.16","Z95114.1",7,3.86134832825064,10
"AGAP26","AGAP2",10,3.67779426767497,10
"ZNF529-AS16","ZNF529-AS1",2,3.12700967677244,10
"NABP26","NABP2",4,2.98035971124455,10
"ISOC16","ISOC1",8,3.00022234410373,10
"MUC166","MUC16",1,3.41438501583603,10
"HLA-DQA16","HLA-DQA1",10,3.79900648765523,10
"JMJD46","JMJD4",4,2.47333373412071,10
"SIAH16","SIAH1",4,2.68802293769233,10
"CHEK16","CHEK1",10,2.90252444796797,10
"NSRP1P16","NSRP1P1",9,2.67231669896063,10
"L3HYPDH6","L3HYPDH",5,2.38687346371286,10
"P2RX76","P2RX7",10,3.09978319933357,10
"LSR6","LSR",1,2.82892478232096,10
"PLA2G4C6","PLA2G4C",7,3.19040016233652,10
"MLF16","MLF1",7,2.88433091556906,10
"KLHL126","KLHL12",1,2.49229543787132,10
"GAB36","GAB3",10,3.3926195238988,10
"RHBDD16","RHBDD1",10,2.5604603799711,10
"TTC86","TTC8",2,2.642843295122,10
"MEG96","MEG9",7,3.11668724531489,10
"RIPK36","RIPK3",10,3.12113492686412,10
"ACAA26","ACAA2",4,3.32828865645074,10
"MSTO16","MSTO1",6,2.34074953246424,10
"CYP26B16","CYP26B1",4,2.63016534559716,10
"GSR6","GSR",4,2.80330649349674,10
"NUP436","NUP43",4,2.52397858599125,10
"ZC2HC1C6","ZC2HC1C",7,3.77331223901395,10
