"","Sample","Cluster","Max_Coefficient","Rank"
"set1_3_14037_571_NL_Str2","set1_3_14037_571_NL_Str",5,0.147074109903683,6
"set1_3_14039_571_EN_Str2","set1_3_14039_571_EN_Str",3,0.223322917133773,6
"set1_3_14041_571_DCISw_Str2","set1_3_14041_571_DCISw_Str",3,0.220445195611838,6
"set1_3_14043_571_DCIS_Str2","set1_3_14043_571_DCIS_Str",3,0.160985826347046,6
"set1_3_14045_571_IBC_Str_12","set1_3_14045_571_IBC_Str_1",3,0.196217992652326,6
"set1_3_14047_571_IBC_Str_22","set1_3_14047_571_IBC_Str_2",1,0.162130394080405,6
"set1_3_14049_566_IBC_Str2","set1_3_14049_566_IBC_Str",3,0.139124117023643,6
"set1_3_14051_566_DCIS_Str2","set1_3_14051_566_DCIS_Str",3,0.179642510347184,6
"set1_3_14053_566_UDH_Str2","set1_3_14053_566_UDH_Str",2,0.152358617542965,6
"set1_3_14063_564_DCIS_Str2","set1_3_14063_564_DCIS_Str",2,0.168503335190762,6
"set1_3_14065_564_HP_Str2","set1_3_14065_564_HP_Str",2,0.158227608334763,6
"set1_3_14067_564_NL_Str2","set1_3_14067_564_NL_Str",5,0.161346816180286,6
"set1_3_14069_564_IBC_Str2","set1_3_14069_564_IBC_Str",2,0.15912052631362,6
"set1_3_14071_559_DCIS_Str2","set1_3_14071_559_DCIS_Str",2,0.157104662952379,6
"set1_3_14073_559_IBC_Str2","set1_3_14073_559_IBC_Str",2,0.132309189356944,6
"set1_3_14075_559_CCH_Str2","set1_3_14075_559_CCH_Str",2,0.172399110642353,6
"set1_3_14081_558_IBC_Str2","set1_3_14081_558_IBC_Str",1,0.168430032611403,6
"set1_3_14085_558_DCIS_Str_12","set1_3_14085_558_DCIS_Str_1",2,0.165106180777649,6
"set1_3_14093_557_IBC_Str2","set1_3_14093_557_IBC_Str",2,0.136591335222774,6
"set1_3_14095_557_DCIS_Str2","set1_3_14095_557_DCIS_Str",2,0.161864443255912,6
"set1_3_14097_556_IBC_Str_12","set1_3_14097_556_IBC_Str_1",2,0.146850960478843,6
"set1_3_14099_556_ADH_Str_12","set1_3_14099_556_ADH_Str_1",2,0.157887644885431,6
"set1_3_14101_556_ADH_Str_22","set1_3_14101_556_ADH_Str_2",2,0.155320629765005,6
"set1_3_14105_556_IBC_Str_22","set1_3_14105_556_IBC_Str_2",2,0.164552993553811,6
"set1_3_14111_555_IN_Str2","set1_3_14111_555_IN_Str",2,0.160731112517762,6
"set1_3_14113_555_iIBC_Str2","set1_3_14113_555_iIBC_Str",2,0.143778292687858,6
"set1_3_14115_555_IBC_Str2","set1_3_14115_555_IBC_Str",2,0.156379819360897,6
"set4_10_14732_656_IBC_Str2","set4_10_14732_656_IBC_Str",1,0.172594583551654,6
"set4_10_14734_656_BBD_Str2","set4_10_14734_656_BBD_Str",6,0.186312546431994,6
"set4_10_14736_656_NL_Str2","set4_10_14736_656_NL_Str",6,0.162020224857767,6
"set4_10_14738_657_CCC_Str2","set4_10_14738_657_CCC_Str",5,0.156942645569245,6
"set4_10_14740_657_NL_Str2","set4_10_14740_657_NL_Str",6,0.137797428354316,6
"set4_10_14742_657_DCIS_Str2","set4_10_14742_657_DCIS_Str",1,0.18468512431216,6
"set4_10_14743_657_IBC_Str2","set4_10_14743_657_IBC_Str",1,0.195193657361131,6
"set4_10_14748_658_DCIS_Str2","set4_10_14748_658_DCIS_Str",3,0.207161865513909,6
"set4_10_14749_658_IBC_Str2","set4_10_14749_658_IBC_Str",3,0.169843333622558,6
"set4_10_14750_658_NL_Str2","set4_10_14750_658_NL_Str",6,0.158705747400634,6
"set4_10_14753_659_DCIS_Str2","set4_10_14753_659_DCIS_Str",6,0.14355619496713,6
"set4_10_14754_659_IBC_Str2","set4_10_14754_659_IBC_Str",3,0.149055514464747,6
"set4_10_14756_659_DCIS_Str2","set4_10_14756_659_DCIS_Str",6,0.16565940926388,6
"set4_10_14758_659_NL_Str2","set4_10_14758_659_NL_Str",6,0.128762573942052,6
"set4_10_14792_663_DCIS_Str2","set4_10_14792_663_DCIS_Str",5,0.121625798553228,6
"set4_10_14794_663_IBC_Str2","set4_10_14794_663_IBC_Str",1,0.132477914908803,6
"set4_10_14796_663_NL_Str2","set4_10_14796_663_NL_Str",6,0.148167454780946,6
"set4_10_14760_660_IBC_Str2","set4_10_14760_660_IBC_Str",3,0.167804719722725,6
"set4_10_14762_660_DCIS_Str2","set4_10_14762_660_DCIS_Str",3,0.152866209813218,6
"set4_10_14764_660_NL_Str2","set4_10_14764_660_NL_Str",6,0.135545477272337,6
"set4_10_14766_660_LVI_Str2","set4_10_14766_660_LVI_Str",3,0.163615893975812,6
"set4_10_14768_661_IBC_Str2","set4_10_14768_661_IBC_Str",1,0.171485196344237,6
"set4_10_14770_661_AM_Str2","set4_10_14770_661_AM_Str",5,0.190678773713807,6
"set4_10_14772_661_ADH_Str2","set4_10_14772_661_ADH_Str",6,0.161572766249944,6
"set4_10_14774_661_DCIS_Str2","set4_10_14774_661_DCIS_Str",6,0.133174953224985,6
"set4_10_14776_661_ADH_Str2","set4_10_14776_661_ADH_Str",6,0.134262561958184,6
"set4_10_14778_661_NL_Str2","set4_10_14778_661_NL_Str",6,0.164928060414526,6
"set4_10_14780_662_DCIS.1_Str2","set4_10_14780_662_DCIS.1_Str",1,0.197016553514183,6
"set4_10_14782_662_MIV.1_Str2","set4_10_14782_662_MIV.1_Str",3,0.164318967848953,6
"set4_10_14784_662_DCIS.2_Str2","set4_10_14784_662_DCIS.2_Str",1,0.16587786394805,6
"set4_10_14786_662_MIV.2_Str2","set4_10_14786_662_MIV.2_Str",3,0.166041205688521,6
"set4_10_14788_662_DCIS.3_Str2","set4_10_14788_662_DCIS.3_Str",1,0.202102298364511,6
"set4_10_14790_662_IBC_Str2","set4_10_14790_662_IBC_Str",1,0.20781049991408,6
"set4_10_14910_676_DCIS.2_Str2","set4_10_14910_676_DCIS.2_Str",5,0.12582583816255,6
"set4_10_14799_664_BBD_Str2","set4_10_14799_664_BBD_Str",6,0.152099768150299,6
"set4_10_14801_664_IBC_Str2","set4_10_14801_664_IBC_Str",1,0.180114736775356,6
"set4_10_14803_664_ADH_Str2","set4_10_14803_664_ADH_Str",6,0.179266951772697,6
"set4_10_14806_665_IBC_Str2","set4_10_14806_665_IBC_Str",1,0.191787264184236,6
"set4_10_14808_665_inf_NL_Str2","set4_10_14808_665_inf_NL_Str",3,0.21348635757779,6
"set4_10_14860_665_DCIS_Str2","set4_10_14860_665_DCIS_Str",3,0.143528770026274,6
"set4_10_14811_665_NL_Str2","set4_10_14811_665_NL_Str",6,0.170170650120571,6
"set4_10_14814_666_DCIS_Str2","set4_10_14814_666_DCIS_Str",3,0.125788171542683,6
"set4_10_14815_666_IBC_Str2","set4_10_14815_666_IBC_Str",1,0.193421472824757,6
"set4_10_14817_666_NL_Str2","set4_10_14817_666_NL_Str",6,0.152387994090875,6
"set4_10_14819_666_BBD_Str2","set4_10_14819_666_BBD_Str",6,0.155973797872949,6
"set4_10_14854_671_UDH_Str2","set4_10_14854_671_UDH_Str",6,0.162787300035797,6
"set4_10_14858_671_IBC_Str2","set4_10_14858_671_IBC_Str",1,0.17585236956781,6
"set4_10_14859_671_DCIS_Str2","set4_10_14859_671_DCIS_Str",4,0.158497701763636,6
"set4_10_14861_671_AM_Str2","set4_10_14861_671_AM_Str",5,0.212140563375975,6
"set4_10_14863_671_CCC_Str2","set4_10_14863_671_CCC_Str",6,0.15674982651536,6
"set4_10_14823_667_IBC_Str2","set4_10_14823_667_IBC_Str",3,0.170420256183084,6
"set4_10_14824_667_DCIS_Str2","set4_10_14824_667_DCIS_Str",3,0.148876324617422,6
"set4_10_14825_667_NL_Str2","set4_10_14825_667_NL_Str",6,0.149134227605893,6
"set4_10_14827_668_IBC_Str2","set4_10_14827_668_IBC_Str",1,0.202769038751918,6
"set4_10_14831_668_DCIS_Str2","set4_10_14831_668_DCIS_Str",4,0.135632257328035,6
"set4_10_14832_668_NL_Str2","set4_10_14832_668_NL_Str",6,0.147098881638979,6
"set4_10_14835_669_IBC_Str2","set4_10_14835_669_IBC_Str",1,0.190513834817347,6
"set4_10_14836_669_NL_Str2","set4_10_14836_669_NL_Str",5,0.162722956463429,6
"set4_10_14838_669_DCIS_Str2","set4_10_14838_669_DCIS_Str",6,0.132292858447541,6
"set4_10_14841_670_EN_Str2","set4_10_14841_670_EN_Str",6,0.159413612054302,6
"set4_10_14842_670_DCIS_Str2","set4_10_14842_670_DCIS_Str",5,0.194069077750354,6
"set4_10_14845_670_DCIS_Str2","set4_10_14845_670_DCIS_Str",5,0.140600225771409,6
"set4_10_14846_670_IBC_Str2","set4_10_14846_670_IBC_Str",5,0.204184778482104,6
"set4_10_14850_670_BBD_Str2","set4_10_14850_670_BBD_Str",6,0.138648760937636,6
"set4_10_14851_670_CCC_Str2","set4_10_14851_670_CCC_Str",6,0.164876581048597,6
"set4_10_14852_670_AM_Str2","set4_10_14852_670_AM_Str",6,0.15429032267197,6
"set4_10_14865_672_inf_NL_Str_S2_R1_0012","set4_10_14865_672_inf_NL_Str_S2_R1_001",6,0.184791986985418,6
"set4_10_14867_672_IBC_Str_1_S4_R1_0012","set4_10_14867_672_IBC_Str_1_S4_R1_001",1,0.202718343807649,6
"set4_10_14871_672_DCIS_Str_S8_R1_0012","set4_10_14871_672_DCIS_Str_S8_R1_001",3,0.134058907694349,6
"set4_10_14872_672_CaLob_Str_S9_R1_0012","set4_10_14872_672_CaLob_Str_S9_R1_001",3,0.202427530826137,6
"set4_10_14874_672_NL_Str_S11_R1_0012","set4_10_14874_672_NL_Str_S11_R1_001",6,0.186963443596187,6
"set4_10_14877_672_CCC_Str_S14_R1_0012","set4_10_14877_672_CCC_Str_S14_R1_001",6,0.176357768811934,6
"set4_10_14879_673_IBC_Str_S16_R1_0012","set4_10_14879_673_IBC_Str_S16_R1_001",1,0.219578376210411,6
"set4_10_14881_673_DCIS_Str_S18_R1_0012","set4_10_14881_673_DCIS_Str_S18_R1_001",3,0.224193429921341,6
"set4_10_14883_673_NL_Str_S20_R1_0012","set4_10_14883_673_NL_Str_S20_R1_001",6,0.152431026836542,6
"set4_10_14885_673_AM_Str_S22_R1_0012","set4_10_14885_673_AM_Str_S22_R1_001",5,0.183401191582364,6
"set4_10_14887_673_CCC_Str_S24_R1_0012","set4_10_14887_673_CCC_Str_S24_R1_001",6,0.197048718487874,6
"set4_10_14889_673_EN_Str_S26_R1_0012","set4_10_14889_673_EN_Str_S26_R1_001",6,0.176113756202018,6
"set4_10_14891_674_DCIS_Str_S28_R1_0012","set4_10_14891_674_DCIS_Str_S28_R1_001",5,0.121663813133721,6
"set4_10_14893_674_IBC_Str_S30_R1_0012","set4_10_14893_674_IBC_Str_S30_R1_001",1,0.167660164235248,6
"set4_10_14895_674_BBD_Str_S32_R1_0012","set4_10_14895_674_BBD_Str_S32_R1_001",5,0.152389131955477,6
"set4_10_14900_675_EN1_Str_S34_R1_0012","set4_10_14900_675_EN1_Str_S34_R1_001",6,0.204574809108603,6
"set4_10_14902_675_EN2_Str2","set4_10_14902_675_EN2_Str",6,0.208288265651398,6
"set4_10_14903_675_EN3_Str2","set4_10_14903_675_EN3_Str",6,0.207921807902931,6
"set4_10_14906_675_NL_Str2","set4_10_14906_675_NL_Str",6,0.186241760155499,6
"set4_10_14923_677_IBC_Str2","set4_10_14923_677_IBC_Str",1,0.164707871682056,6
"set4_10_14925_677_DCIS_Str2","set4_10_14925_677_DCIS_Str",3,0.152732521662585,6
"set4_10_14927_677_NL_Str2","set4_10_14927_677_NL_Str",3,0.161918935952268,6
"set4_10_14929_677_LVI_Str2","set4_10_14929_677_LVI_Str",1,0.163266303813022,6
"set4_10_14931_678_IBC_Str2","set4_10_14931_678_IBC_Str",1,0.196523289349522,6
"set4_10_14933_678_PLC_Str2","set4_10_14933_678_PLC_Str",6,0.157125008268704,6
"set4_10_14935_678_EN_Str2","set4_10_14935_678_EN_Str",6,0.200371294677851,6
"set4_10_14937_678_NL_Str2","set4_10_14937_678_NL_Str",6,0.155336927759187,6
"set4_10_14939_679_IBC_Str2","set4_10_14939_679_IBC_Str",1,0.231762906580912,6
"set4_10_14941_679_DCIS_Str2","set4_10_14941_679_DCIS_Str",6,0.143832114781865,6
"set4_10_14943_679_NL_Str2","set4_10_14943_679_NL_Str",6,0.155744293262178,6
"set4_10_14955_680_DCIS_2_Str2","set4_10_14955_680_DCIS_2_Str",3,0.138066098795355,6
"set4_10_14957_680_ADH_2_Str2","set4_10_14957_680_ADH_2_Str",5,0.156165064408902,6
"set4_10_14945_680_ADH_1_Str2","set4_10_14945_680_ADH_1_Str",5,0.188149374858416,6
"set4_10_14947_680_UDH_Str2","set4_10_14947_680_UDH_Str",6,0.153527548018491,6
"set4_10_14949_680_NL_Str2","set4_10_14949_680_NL_Str",5,0.139903015545707,6
"set4_10_14951_680_DCIS_1_Str2","set4_10_14951_680_DCIS_1_Str",5,0.142393186148977,6
"set4_10_14953_680_IBC_Str2","set4_10_14953_680_IBC_Str",1,0.174274543114634,6
"set4_10_14959_680_LG_DCIS_Str2","set4_10_14959_680_LG_DCIS_Str",3,0.1783990720832,6
"set4_10_14961_680_AM_Str2","set4_10_14961_680_AM_Str",4,0.306448350904231,6
"set4_10_14967_681_DCIS_Str2","set4_10_14967_681_DCIS_Str",3,0.118837330724185,6
"set4_10_14969_681_AM_Str2","set4_10_14969_681_AM_Str",5,0.212755440683753,6
"set4_10_14971_681_EN_Str2","set4_10_14971_681_EN_Str",5,0.146535807094342,6
"set4_10_14973_681_ADH_1_Str2","set4_10_14973_681_ADH_1_Str",3,0.13996157038119,6
"set4_10_14975_681_IBC_Str2","set4_10_14975_681_IBC_Str",1,0.220783973329167,6
"set4_10_14977_681_NL_Str2","set4_10_14977_681_NL_Str",6,0.17355641908556,6
"set4_10_14979_682_NL_Str2","set4_10_14979_682_NL_Str",6,0.163140059545494,6
"set4_10_14981_682_EN_Str2","set4_10_14981_682_EN_Str",6,0.143563317935029,6
"set4_10_14983_682_IBC_Str2","set4_10_14983_682_IBC_Str",1,0.159377452536111,6
"set4_10_14985_682_Inf_NL_Str2","set4_10_14985_682_Inf_NL_Str",3,0.181543706703367,6
"set4_10_14988_683_DCIS_Str2","set4_10_14988_683_DCIS_Str",3,0.136467261622391,6
"set4_10_14991_684_ADH_DCIS_Str2","set4_10_14991_684_ADH_DCIS_Str",3,0.135474904802216,6
"set4_10_14993_684_DCIS_Str2","set4_10_14993_684_DCIS_Str",3,0.171188577398433,6
"set4_10_14995_684_NL_Str2","set4_10_14995_684_NL_Str",6,0.1533628142778,6
"set4_10_14997_684_IBC_Str2","set4_10_14997_684_IBC_Str",1,0.191792872835628,6
"set4_10_14999_685_DCIS_Str2","set4_10_14999_685_DCIS_Str",3,0.145487448651769,6
"set4_10_15001_685_IBC_Str2","set4_10_15001_685_IBC_Str",1,0.145071643894967,6
"set4_10_15003_685_NL_Str2","set4_10_15003_685_NL_Str",6,0.167120388566554,6
"set4_10_15005_685_EN_Str2","set4_10_15005_685_EN_Str",6,0.159850206940777,6
"set4_10_15014_687_DCIS_1_Str2","set4_10_15014_687_DCIS_1_Str",3,0.158906877070005,6
"set4_10_15016_687_DCIS_2_Str2","set4_10_15016_687_DCIS_2_Str",3,0.223751705632155,6
"set4_10_15018_687_UDH_Str2","set4_10_15018_687_UDH_Str",6,0.148896078325415,6
"set4_10_15020_687_EN_Str2","set4_10_15020_687_EN_Str",6,0.15612006190085,6
"set4_10_15022_687_NL_Str2","set4_10_15022_687_NL_Str",6,0.175583700428202,6
"set4_10_15026_688_EN_1_Str2","set4_10_15026_688_EN_1_Str",3,0.151623361438256,6
"set4_10_14912_676_EN_Str2","set4_10_14912_676_EN_Str",6,0.155238173067685,6
"set4_10_14914_676_BBD_2_Str2","set4_10_14914_676_BBD_2_Str",6,0.164972831967671,6
"set4_10_14917_676_DCIS_1_Str2","set4_10_14917_676_DCIS_1_Str",3,0.141616367680714,6
"set4_10_14919_676_BBD_1_Str2","set4_10_14919_676_BBD_1_Str",6,0.146976714732153,6
"set4_10_14921_676_NL_Str2","set4_10_14921_676_NL_Str",6,0.185260831146103,6
"set4_10_15008_686_DCIS_Str2","set4_10_15008_686_DCIS_Str",3,0.17320870278873,6
"set4_10_15010_686_EN_Str2","set4_10_15010_686_EN_Str",6,0.166550545963759,6
"set4_10_15012_686_NL_Str2","set4_10_15012_686_NL_Str",5,0.170938813761708,6
"set4_10_15033_689_IBC_Str2","set4_10_15033_689_IBC_Str",1,0.23952067649564,6
"set4_10_15035_689_DCIS_1_Str2","set4_10_15035_689_DCIS_1_Str",3,0.195305223346813,6
"set4_10_15037_689_NL_Str2","set4_10_15037_689_NL_Str",6,0.191112162862692,6
"set4_10_15039_689_DCIS_2_Str2","set4_10_15039_689_DCIS_2_Str",3,0.171420878181647,6
"set4_10_15041_689_EN_1_Str2","set4_10_15041_689_EN_1_Str",6,0.165152697929229,6
"set4_10_15043_689_EN_2_Str2","set4_10_15043_689_EN_2_Str",6,0.154770684466156,6
"set4_10_15053_690_EN_2_Str2","set4_10_15053_690_EN_2_Str",6,0.190708860978169,6
"set4_10_15063_691_EN_2_Str2","set4_10_15063_691_EN_2_Str",5,0.150473142553377,6
"set4_10_14965_681_ADH_2_Str2","set4_10_14965_681_ADH_2_Str",6,0.148835022931613,6
"set4_10_15024_688_IBC_Str2","set4_10_15024_688_IBC_Str",3,0.236036452558455,6
"set4_10_15028_688_NL_Str2","set4_10_15028_688_NL_Str",6,0.176062476370966,6
"set4_10_15030_688_EN_4_Str2","set4_10_15030_688_EN_4_Str",4,0.168896070060412,6
"set4_10_15107_688_EN_5_Str2","set4_10_15107_688_EN_5_Str",6,0.170662760081575,6
"set4_10_15045_690_NL_Str2","set4_10_15045_690_NL_Str",6,0.145727038677382,6
"set4_10_15047_690_EN_1_Str2","set4_10_15047_690_EN_1_Str",6,0.158665568532086,6
"set4_10_15049_690_IBC_Str2","set4_10_15049_690_IBC_Str",1,0.202145046681193,6
"set4_10_15051_690_DCIS_Str2","set4_10_15051_690_DCIS_Str",3,0.166619883243558,6
"set4_10_15055_690_i_DCIS_Str2","set4_10_15055_690_i_DCIS_Str",3,0.216994137738274,6
"set4_10_15057_691_IBC_Str2","set4_10_15057_691_IBC_Str",1,0.220895567297632,6
"set4_10_15059_691_EN_1_Str2","set4_10_15059_691_EN_1_Str",6,0.140549946048666,6
"set4_10_15061_691_DCIS_Str2","set4_10_15061_691_DCIS_Str",5,0.1628259804689,6
"set4_10_15065_692_IBC_Str2","set4_10_15065_692_IBC_Str",1,0.183404981078807,6
"set4_10_15067_692_DCIS_Str2","set4_10_15067_692_DCIS_Str",3,0.19979755773854,6
"set4_10_15069_692_NL_Str2","set4_10_15069_692_NL_Str",3,0.176117655540819,6
"set4_10_15586_744_IBC_Str2","set4_10_15586_744_IBC_Str",1,0.202333304034502,6
"set4_10_15588_744_inF.NL_Str2","set4_10_15588_744_inF.NL_Str",3,0.195930559695037,6
"set4_10_15590_744_DCIS_Str2","set4_10_15590_744_DCIS_Str",1,0.134727626426139,6
"set4_10_15592_745_CCC_Str2","set4_10_15592_745_CCC_Str",6,0.15274863287707,6
"set4_10_15594_745_BBD_Str2","set4_10_15594_745_BBD_Str",6,0.177805534545334,6
"set4_10_15596_745_IP_Str2","set4_10_15596_745_IP_Str",3,0.137702941230304,6
"set4_10_15599_746_DCIS_Str2","set4_10_15599_746_DCIS_Str",3,0.209780147788406,6
"set4_10_15601_746_NL_Str2","set4_10_15601_746_NL_Str",3,0.167030202446148,6
"set4_10_15603_747_IBC_Str2","set4_10_15603_747_IBC_Str",1,0.205095754331429,6
"set4_10_15605_747_NL_Str2","set4_10_15605_747_NL_Str",6,0.139407671154885,6
"set4_10_15607_747_ADH_Str2","set4_10_15607_747_ADH_Str",6,0.194657163911469,6
"set4_10_15609_747_AM_Str2","set4_10_15609_747_AM_Str",5,0.170717645465479,6
"set4_10_15611_748_AM_Str2","set4_10_15611_748_AM_Str",5,0.188829167393765,6
"set4_10_15613_748_DCIS_Str2","set4_10_15613_748_DCIS_Str",3,0.153515634177595,6
"set4_10_15615_748_IBC_Str2","set4_10_15615_748_IBC_Str",1,0.192818406887499,6
"set4_10_15619_749_IBC_Str2","set4_10_15619_749_IBC_Str",1,0.201535239201389,6
"set4_10_15620_749_DCIS_Str2","set4_10_15620_749_DCIS_Str",1,0.158140064823325,6
"set4_10_15621_749_LVI_Str2","set4_10_15621_749_LVI_Str",4,0.174898964194484,6
"set4_10_15623_750_NL_Str2","set4_10_15623_750_NL_Str",6,0.171714390305693,6
"set4_10_15625_750_IBC_Str2","set4_10_15625_750_IBC_Str",1,0.213645016873874,6
"set4_10_15627_750_DCIS_Str2","set4_10_15627_750_DCIS_Str",1,0.180516885948037,6
"set4_10_15629_751_NL_Str2","set4_10_15629_751_NL_Str",6,0.197365412768128,6
"set4_10_15631_751_IBC_Str2","set4_10_15631_751_IBC_Str",1,0.200955746883182,6
"set4_10_15633_751_ADH_Str2","set4_10_15633_751_ADH_Str",6,0.189859793273043,6
"set4_10_15635_751_CCC_Str2","set4_10_15635_751_CCC_Str",6,0.200223898285462,6
"set4_10_15637_752_IBC_Str2","set4_10_15637_752_IBC_Str",3,0.167858676272685,6
"set4_10_15641_752_DCIS_Str2","set4_10_15641_752_DCIS_Str",6,0.157084289665832,6
"set4_10_15642_752_NL_Str2","set4_10_15642_752_NL_Str",4,0.174127077235834,6
"set4_10_15643_752_BBD_Str2","set4_10_15643_752_BBD_Str",6,0.147631473372035,6
"set4_10_15645_753_DCIS_Str2","set4_10_15645_753_DCIS_Str",1,0.159155367359024,6
"set4_10_15648_753_NL_Str2","set4_10_15648_753_NL_Str",6,0.199884307815061,6
"set4_10_15650_754_IBC_Str2","set4_10_15650_754_IBC_Str",1,0.211190832071489,6
"set4_10_15652_754_ADH_Str2","set4_10_15652_754_ADH_Str",6,0.137081979498565,6
"set4_10_15654_754_EN_1_Str2","set4_10_15654_754_EN_1_Str",6,0.129600106402686,6
"set4_10_15656_754_DCIS_Str2","set4_10_15656_754_DCIS_Str",1,0.158259079557917,6
"set4_10_15658_754_EN_2_Str2","set4_10_15658_754_EN_2_Str",6,0.143487809531292,6
"set4_10_15660_755_EN_Str2","set4_10_15660_755_EN_Str",4,0.173066111495597,6
"set4_10_15662_755_DCIS_inf_1_Str2","set4_10_15662_755_DCIS_inf_1_Str",3,0.207636748265355,6
"set4_10_15664_755_IBC_Str2","set4_10_15664_755_IBC_Str",3,0.207087614337964,6
"set4_10_15666_755_DCIS_inf_2_Str2","set4_10_15666_755_DCIS_inf_2_Str",3,0.194740220278922,6
"set4_10_15668_755_NL_Str2","set4_10_15668_755_NL_Str",6,0.152490318694076,6
"set4_10_15670_756_NL_Str2","set4_10_15670_756_NL_Str",3,0.13479621004872,6
"set4_10_15672_756_EN_1_Str2","set4_10_15672_756_EN_1_Str",6,0.182594149155361,6
"set4_10_15674_756_IBC_Str2","set4_10_15674_756_IBC_Str",3,0.1872812760486,6
"set4_10_15676_756_UDH_1_Str2","set4_10_15676_756_UDH_1_Str",6,0.125480341821238,6
"set4_10_15678_756_EN_2_Str2","set4_10_15678_756_EN_2_Str",4,0.159503413836439,6
"set4_10_15680_756_UDH_2_Str2","set4_10_15680_756_UDH_2_Str",4,0.209613919232809,6
"set4_10_15682_757_DCIS_Str2","set4_10_15682_757_DCIS_Str",3,0.139399669163374,6
"set4_10_15684_757_IBC_Str2","set4_10_15684_757_IBC_Str",4,0.153728544975373,6
"set4_10_15686_757_NL_Str2","set4_10_15686_757_NL_Str",6,0.179261601188791,6
"set4_10_15688_757_UDH_Str2","set4_10_15688_757_UDH_Str",6,0.188865037140575,6
"set4_10_15690_757_CCC_Str2","set4_10_15690_757_CCC_Str",6,0.182071095388477,6
"set4_10_15692_757_EN_Str2","set4_10_15692_757_EN_Str",4,0.187964546344721,6
"set4_10_15694_758_DCIS_1_Str2","set4_10_15694_758_DCIS_1_Str",3,0.139780194513461,6
"set4_10_15696_758_IBC_1_Str2","set4_10_15696_758_IBC_1_Str",3,0.176383568606445,6
"set4_10_15698_758_NL_Str2","set4_10_15698_758_NL_Str",3,0.138963014120683,6
"set4_10_15704_758_EN_Str2","set4_10_15704_758_EN_Str",6,0.152870474213258,6
"set4_10_15710_760_UDH_Str2","set4_10_15710_760_UDH_Str",4,0.144853065682053,6
"set4_10_15714_760_IBC_Str2","set4_10_15714_760_IBC_Str",3,0.187186851761316,6
"set4_10_15716_760_EN_1_Str2","set4_10_15716_760_EN_1_Str",4,0.140557679708594,6
"set4_10_15718_760_NL_Str2","set4_10_15718_760_NL_Str",4,0.183025827570253,6
"set4_10_15734_762_DCIS_2_Str2","set4_10_15734_762_DCIS_2_Str",3,0.183737536543997,6
"set4_10_15700_758_DCIS_2_Str2","set4_10_15700_758_DCIS_2_Str",3,0.134425325730767,6
"set4_10_15702_758_IBC_2_Str2","set4_10_15702_758_IBC_2_Str",1,0.160902408947148,6
"set4_10_15706_759_DCIS_Str2","set4_10_15706_759_DCIS_Str",3,0.123350520495867,6
"set4_10_15708_759_IBC_Str2","set4_10_15708_759_IBC_Str",1,0.162161412850941,6
"set4_10_15712_760_EN_2_Str2","set4_10_15712_760_EN_2_Str",4,0.146782600676439,6
"set4_10_15720_761_IBC_Str2","set4_10_15720_761_IBC_Str",3,0.166663449314855,6
"set4_10_15722_761_DCIS_Str2","set4_10_15722_761_DCIS_Str",3,0.161278493740518,6
"set4_10_15724_761_EN_1_Str2","set4_10_15724_761_EN_1_Str",6,0.158788069593868,6
"set4_10_15726_761_ADH_Str2","set4_10_15726_761_ADH_Str",6,0.163707538703405,6
"set4_10_15730_762_IBC_Str2","set4_10_15730_762_IBC_Str",1,0.168330112737,6
"set4_10_15732_762_DCIS_1_Str2","set4_10_15732_762_DCIS_1_Str",1,0.151943172627252,6
"set4_10_15736_763_IBC_Str2","set4_10_15736_763_IBC_Str",4,0.17579806562943,6
"set4_10_15738_763_ADH_Str2","set4_10_15738_763_ADH_Str",4,0.194370730406711,6
"set4_10_15740_763_NL_1_Str2","set4_10_15740_763_NL_1_Str",4,0.215104596834033,6
"set4_10_15742_763_EN_Str2","set4_10_15742_763_EN_Str",4,0.140513381642708,6
"set4_10_15746_764_IBC_Str2","set4_10_15746_764_IBC_Str",3,0.17294206414366,6
"set4_10_15748_764_DCIS_1_Str2","set4_10_15748_764_DCIS_1_Str",3,0.177827200936474,6
"set4_10_15750_764_LVI_Str2","set4_10_15750_764_LVI_Str",3,0.148143607062635,6
"set4_10_15752_764_DCIS_2_Str2","set4_10_15752_764_DCIS_2_Str",3,0.165031445454557,6
"set4_10_15754_764_EN_Str2","set4_10_15754_764_EN_Str",6,0.177607283705279,6
"set4_10_15756_764_NL_Str2","set4_10_15756_764_NL_Str",6,0.153666030447374,6
"set4_10_15758_765_IBC_Str2","set4_10_15758_765_IBC_Str",1,0.164745795956324,6
"set4_10_15760_765_DCIS_Str2","set4_10_15760_765_DCIS_Str",5,0.132385769176836,6
"set4_10_15762_765_EN_1_Str2","set4_10_15762_765_EN_1_Str",5,0.198240619215891,6
"set4_10_15766_765_NL_Str2","set4_10_15766_765_NL_Str",5,0.157009477175154,6
"set4_10_15768_766_NL_Str2","set4_10_15768_766_NL_Str",6,0.166906315584415,6
"set4_10_15770_766_inf_NL_Str2","set4_10_15770_766_inf_NL_Str",3,0.208883237058337,6
